YEAR,QUARTER,MONTH,WEEK,DAY,DAY_OF_WEEK,IS_WEEKEND,SEASON,HOUR,TIME_OF_DAY,PART,CRIME_TYPE,CRIME_CATEGORY,SEVERITY,ARREST,QUALITY_OF_LIFE,ADDRESS,LAT,LON,DATEEND
2023,1,3,11,16,Thursday,False,Spring,21.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 HOLDEN ST,43.03838,-76.181118,2023-03-16
2023,3,8,31,6,Sunday,True,Summer,13.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,100 HOOD AV,43.073324,-76.142482,2023-08-06
2023,1,1,4,29,Sunday,True,Winter,22.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 HOLLAND ST,43.040168,-76.16055,2023-01-29
2023,4,12,50,16,Saturday,True,Winter,17.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,100 HOOD AV,43.073324,-76.142482,2023-12-16
2023,3,7,31,31,Monday,False,Summer,10.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 HOOD AVE,43.073324,-76.142482,2023-07-31
2023,3,7,30,24,Monday,False,Summer,23.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 HOOD AVE,43.073324,-76.142482,2023-07-24
2023,4,10,40,5,Thursday,False,Fall,7.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 HOPE AV,43.023745,-76.152542,2023-10-05
2023,3,8,31,1,Tuesday,False,Summer,23.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 HOPE AV,43.023745,-76.152542,2023-08-01
2023,3,7,27,6,Thursday,False,Summer,21.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 HOPE AV,43.023745,-76.152542,2023-07-06
2023,3,9,37,12,Tuesday,False,Fall,20.0,Evening (18-23),Part1,ROBBERY,Violent,4,True,False,100 HOPE AV,43.023745,-76.152542,2023-09-12
2023,4,10,40,4,Wednesday,False,Fall,12.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 HOPE AV,43.023745,-76.152542,2023-10-04
2023,2,5,19,14,Sunday,True,Spring,22.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 HOUSTON AV,43.041314,-76.114295,2023-05-14
2023,3,7,31,31,Monday,False,Summer,6.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,100 HUNT AV,43.024256,-76.155595,2023-07-31
2023,3,8,35,30,Wednesday,False,Summer,11.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 HUDSON ST,43.035952,-76.160236,2023-08-30
2023,1,3,10,12,Sunday,True,Spring,1.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 HUNTER AVE,43.056353,-76.169143,2023-03-12
2023,3,7,28,10,Monday,False,Summer,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 HUNTER AVE,43.056353,-76.169143,2023-07-10
2023,2,6,22,2,Friday,False,Summer,20.0,Evening (18-23),Part1,BURGLARY,Property,3,False,False,100 JAMESVILLE AV,43.027527,-76.135736,2023-06-02
2023,3,8,31,1,Tuesday,False,Summer,18.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 JAMES ST,43.051226,-76.152105,2023-08-01
2023,4,11,45,11,Saturday,True,Fall,12.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 JAMESVILLE AV,43.027527,-76.135736,2023-11-11
2023,2,6,24,15,Thursday,False,Summer,2.0,Night (0-5),Part1,BURGLARY,Property,3,False,False,100 JAMESVILLE AV,43.027527,-76.135736,2023-06-15
2023,2,5,21,26,Friday,False,Spring,12.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 JASPER ST,43.062079,-76.141355,2023-05-26
2023,4,12,48,1,Friday,False,Winter,8.0,Morning (6-11),Part1,BURGLARY,Property,3,False,False,100 JOHN ST,43.061225,-76.149312,2023-12-01
2023,1,2,7,15,Wednesday,False,Winter,18.0,Evening (18-23),Part1,LARCENY,Property,2,True,False,100 JOHN ST,43.061225,-76.149312,2023-02-15
2023,3,8,33,20,Sunday,True,Summer,1.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 JOSEPHINE ST,43.060524,-76.145859,2023-08-20
2023,3,7,27,9,Sunday,True,Summer,1.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 JOSEPHINE ST,43.060524,-76.145859,2023-07-09
2023,3,8,32,12,Saturday,True,Summer,16.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 JOSEPHINE ST,43.060524,-76.145859,2023-08-12
2023,2,4,15,12,Wednesday,False,Spring,0.0,Night (0-5),Part1,BURGLARY,Property,3,False,False,100 JOSEPHINE ST,43.060524,-76.145859,2023-04-12
2023,1,3,10,6,Monday,False,Spring,23.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 JOSEPHINE ST,43.060524,-76.145859,2023-03-06
2023,4,10,43,29,Sunday,True,Fall,3.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 KEEN PL,43.01563,-76.157314,2023-10-29
2023,4,12,50,15,Friday,False,Winter,16.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 KENMORE AV,43.016935,-76.152186,2023-12-15
2023,3,8,35,29,Tuesday,False,Summer,22.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 KENMORE AV,43.016935,-76.152186,2023-08-29
2023,3,7,29,19,Wednesday,False,Summer,12.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,100 KENMORE AVE,43.016935,-76.152186,2023-07-19
2023,3,7,29,22,Saturday,True,Summer,0.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 KENWOOD AV,43.077555,-76.148022,2023-07-22
2023,2,6,25,23,Friday,False,Summer,0.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 KENWOOD AV,43.077555,-76.148022,2023-06-23
2023,3,8,33,15,Tuesday,False,Summer,10.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,100 KENWOOD AV,43.077555,-76.148022,2023-08-15
2023,3,8,35,29,Tuesday,False,Summer,9.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 KENWOOD AV,43.077555,-76.148022,2023-08-29
2023,4,10,43,29,Sunday,True,Fall,21.0,Evening (18-23),Part1,MV THEFT,Property,2,True,False,100 KENWOOD AV,43.077555,-76.148022,2023-10-29
2023,3,7,29,21,Friday,False,Summer,22.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 KINNE ST,43.05961,-76.12224,2023-07-21
2023,4,10,40,7,Saturday,True,Fall,7.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 KIRK AVE,43.029674,-76.147327,2023-10-07
2023,4,11,44,4,Saturday,True,Fall,19.0,Evening (18-23),Part1,ROBBERY,Violent,4,False,False,100 KIRK PARK DR,43.029674,-76.147327,2023-11-04
2023,3,8,35,28,Monday,False,Summer,23.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 KIRK PARK DR,43.029674,-76.147327,2023-08-28
2023,4,10,39,1,Sunday,True,Fall,5.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 KIRK PARK DR,43.029674,-76.147327,2023-10-01
2023,4,11,44,5,Sunday,True,Fall,20.0,Evening (18-23),Part1,ROBBERY,Violent,4,False,False,100 KIRKWOOD PL,43.025097,-76.153127,2023-11-05
2023,2,4,14,4,Tuesday,False,Spring,13.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 KNAUL ST,43.066352,-76.143263,2023-04-04
2023,2,6,26,29,Thursday,False,Summer,10.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,100 KNAUL ST,43.066352,-76.143263,2023-06-29
2023,2,5,20,19,Friday,False,Spring,0.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 KRAMER DR,43.001125,-76.157924,2023-05-19
2023,1,3,9,2,Thursday,False,Spring,23.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 LAFAYETTE RD,43.001276,-76.129296,2023-03-02
2023,4,12,51,20,Wednesday,False,Winter,10.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 LAFAYETTE RD,43.001276,-76.129296,2023-12-20
2023,3,8,32,10,Thursday,False,Summer,0.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 LAFAYETTE RD,43.001276,-76.129296,2023-08-10
2023,3,7,29,18,Tuesday,False,Summer,20.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 VILLAGE DR,43.070985,-76.118234,2023-07-18
2023,3,8,34,27,Sunday,True,Summer,17.0,Afternoon (12-17),Part1,LARCENY,Property,2,True,False,100 SIMON DR,43.055589,-76.103828,2023-08-27
2023,2,5,18,5,Friday,False,Spring,19.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 MARY ST,43.062152,-76.151018,2023-05-05
2023,4,11,47,25,Saturday,True,Fall,15.0,Afternoon (12-17),Part1,ROBBERY,Violent,4,False,False,100 STATE FAIR BLVD,43.052593,-76.180197,2023-11-25
2023,3,9,36,5,Tuesday,False,Fall,9.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 MARY ST,43.062152,-76.151018,2023-09-05
2023,3,8,33,20,Sunday,True,Summer,15.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,1000 BUTTERNUT ST,43.064073,-76.143204,2023-08-20
2023,3,8,33,16,Wednesday,False,Summer,1.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 LINWILL TER,43.07229,-76.116204,2023-08-16
2023,2,5,18,4,Thursday,False,Spring,20.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 VILLAGE DR,43.070985,-76.118234,2023-05-04
2023,2,6,23,11,Sunday,True,Summer,0.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 MASSENA ST,43.040593,-76.167513,2023-06-11
2023,3,8,34,22,Tuesday,False,Summer,12.0,Afternoon (12-17),Part1,LARCENY,Property,2,True,False,1000 W GENESEE ST,43.053984,-76.171252,2023-08-22
2023,3,7,30,28,Friday,False,Summer,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 SIMON DR,43.055589,-76.103828,2023-07-28
2023,4,10,41,15,Sunday,True,Fall,20.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 RUTH AV,43.024043,-76.131352,2023-10-15
2023,2,6,26,30,Friday,False,Summer,11.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 LINWILL TER,43.07229,-76.116204,2023-06-30
2023,1,3,9,4,Saturday,True,Spring,14.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 MATHER ST,43.052514,-76.128519,2023-03-04
2023,2,6,26,30,Friday,False,Summer,21.0,Evening (18-23),Part1,ROBBERY,Violent,4,False,False,1000 BUTTERNUT ST,43.064073,-76.143204,2023-06-30
2023,2,5,21,28,Sunday,True,Spring,19.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 STEVENS PL,43.019025,-76.136477,2023-05-28
2023,2,6,23,5,Monday,False,Summer,20.0,Evening (18-23),Part1,BURGLARY,Property,3,True,False,100 LYDELL ST,43.038297,-76.178745,2023-06-05
2023,4,11,46,16,Thursday,False,Fall,0.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 MATHER ST,43.052514,-76.128519,2023-11-16
2023,4,12,51,25,Sunday,True,Winter,23.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 VILLAGE DR,43.070985,-76.118234,2022-12-25
2023,4,10,42,20,Friday,False,Fall,9.0,Morning (6-11),Part1,LARCENY,Property,2,True,False,1000 W GENESEE ST,43.053984,-76.171252,2023-10-20
2023,3,8,35,28,Monday,False,Summer,20.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 LYNCH ST,43.050618,-76.121006,2023-08-28
2023,3,8,32,9,Wednesday,False,Summer,18.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 MATHER ST,43.052514,-76.128519,2023-08-09
2023,1,2,9,28,Tuesday,False,Winter,0.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 VILLAGE DR,43.070985,-76.118234,2023-02-28
2023,2,4,14,9,Sunday,True,Spring,0.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 STEVENS PL,43.019025,-76.136477,2023-04-09
2023,3,9,38,23,Saturday,True,Fall,16.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,1000 BUTTERNUT ST,43.064073,-76.143204,2023-09-23
2023,3,7,27,7,Friday,False,Summer,10.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 MADISON ST,43.045164,-76.150548,2023-07-07
2023,3,8,32,9,Wednesday,False,Summer,17.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 MAURICE AV,43.012847,-76.158359,2023-08-09
2023,3,8,31,1,Tuesday,False,Summer,11.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 RUTH AVE,43.024043,-76.131352,2023-08-01
2023,3,9,36,6,Wednesday,False,Fall,8.0,Morning (6-11),Part1,BURGLARY,Property,3,True,False,1000 W GENESEE ST,43.053984,-76.171252,2023-09-06
2023,2,5,19,9,Tuesday,False,Spring,16.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,100 MADISON ST,43.045164,-76.150548,2023-05-09
2023,1,3,9,3,Friday,False,Spring,14.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 MAXWELL AV,43.006677,-76.155149,2023-03-03
2023,1,1,4,27,Friday,False,Winter,0.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 S  ALVORD ST,43.060397,-76.141527,2023-01-27
2023,1,3,12,23,Thursday,False,Spring,11.0,Morning (6-11),Part1,BURGLARY,Property,3,False,False,100 STINARD AV,43.032828,-76.174216,2023-03-23
2023,1,3,9,3,Friday,False,Spring,12.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,1000 BUTTERNUT ST,43.064073,-76.143204,2023-03-03
2023,3,7,26,2,Sunday,True,Summer,18.0,Evening (18-23),Part1,LARCENY,Property,2,True,False,100 LAKEVIEW AV,43.049399,-76.174335,2023-07-02
2023,4,11,46,16,Thursday,False,Fall,0.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 MAY AV,43.023093,-76.160648,2023-11-16
2023,2,4,15,12,Wednesday,False,Spring,14.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 S  ALVORD ST,43.060397,-76.141527,2023-04-12
2023,3,9,38,20,Wednesday,False,Fall,18.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,1000 W GENESEE ST,43.053984,-76.171252,2023-09-20
2023,2,5,19,11,Thursday,False,Spring,11.0,Morning (6-11),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,1000 BUTTERNUT ST,43.064073,-76.143204,2023-05-11
2023,1,1,4,29,Sunday,True,Winter,22.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 LAKEVIEW AV,43.049399,-76.174335,2023-01-29
2023,3,8,33,15,Tuesday,False,Summer,8.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,100 MAY AVE,43.023093,-76.160648,2023-08-15
2023,2,4,17,29,Saturday,True,Spring,1.0,Night (0-5),Part1,ROBBERY,Violent,4,False,False,100 W  FAYETTE ST,43.048818,-76.103428,2023-04-29
2023,4,10,43,29,Sunday,True,Fall,23.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 STOLP AV,43.030459,-76.166155,2023-10-29
2023,4,12,50,15,Friday,False,Winter,16.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,1000 BUTTERNUT ST,43.064073,-76.143204,2023-12-15
2023,3,9,36,5,Tuesday,False,Fall,16.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 LAKEVIEW AV,43.049399,-76.174335,2023-09-05
2023,1,1,52,1,Sunday,True,Winter,1.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 MAY AVE,43.023093,-76.160648,2023-01-01
2023,2,5,19,9,Tuesday,False,Spring,14.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,100 S  CARBON ST,43.063927,-76.143281,2023-05-09
2023,3,8,33,17,Thursday,False,Summer,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,True,False,1000 W GENESEE ST,43.053984,-76.171252,2023-08-17
2023,1,1,1,6,Friday,False,Winter,12.0,Afternoon (12-17),Part1,LARCENY,Property,2,True,False,100 SIMON DR,43.055589,-76.103828,2023-01-06
2023,3,8,33,16,Wednesday,False,Summer,11.0,Morning (6-11),Part1,BURGLARY,Property,3,False,False,100 LAKEVIEW AV,43.049399,-76.174335,2023-08-16
2023,4,11,46,13,Monday,False,Fall,18.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 MAYAR ST,43.072441,-76.137082,2023-11-13
2023,1,1,3,21,Saturday,True,Winter,5.0,Night (0-5),Part1,BURGLARY,Property,3,True,False,100 W  FAYETTE ST,43.048818,-76.103428,2023-01-21
2023,2,6,25,22,Thursday,False,Summer,21.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 STOLP AV,43.030459,-76.166155,2023-06-22
2023,1,1,3,22,Sunday,True,Winter,20.0,Evening (18-23),Part1,BURGLARY,Property,3,False,False,100 LAWRENCE ST,43.068849,-76.149431,2023-01-22
2023,1,2,8,20,Monday,False,Winter,19.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 MAYAR ST,43.072441,-76.137082,2023-02-20
2023,2,6,26,27,Tuesday,False,Summer,10.0,Morning (6-11),Part1,BURGLARY,Property,3,False,False,100 W  OSTRANDER AV,43.014123,-76.14076,2023-06-27
2023,3,8,33,15,Tuesday,False,Summer,17.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,1000 W GENESEE ST,43.053984,-76.171252,2023-08-15
2023,3,7,30,27,Thursday,False,Summer,9.0,Morning (6-11),Part1,MV THEFT,Property,2,True,False,1000 BUTTERNUT ST,43.064073,-76.143204,2023-07-27
2023,2,4,14,4,Tuesday,False,Spring,19.0,Evening (18-23),Part1,BURGLARY,Property,3,True,False,100 MAYAR ST,43.072441,-76.137082,2023-04-04
2023,1,1,3,17,Tuesday,False,Winter,18.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 LAWRENCE ST,43.068849,-76.149431,2023-01-17
2023,1,1,3,17,Tuesday,False,Winter,0.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 S  CARBON ST,43.063927,-76.143281,2023-01-17
2023,3,8,33,17,Thursday,False,Summer,22.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 STOLP AVE,43.030459,-76.166155,2023-08-17
2023,4,11,46,14,Tuesday,False,Fall,18.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 MOUNT OLYMPUS DR,43.035246,-76.132341,2023-11-14
2023,3,9,36,9,Saturday,True,Fall,20.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 LAWRENCE ST,43.068849,-76.149431,2023-09-09
2023,4,10,43,29,Sunday,True,Fall,5.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 W  OSTRANDER AVE,43.014123,-76.14076,2023-10-29
2023,4,10,44,30,Monday,False,Fall,15.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,1000 W GENESEE ST,43.053984,-76.171252,2023-10-30
2023,4,10,43,25,Wednesday,False,Fall,0.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 MOUNT OLYMPUS DR,43.035246,-76.132341,2023-10-25
2023,2,4,15,12,Wednesday,False,Spring,6.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 LAWRENCE ST,43.068849,-76.149431,2023-04-12
2023,2,6,25,23,Friday,False,Summer,22.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 W  OSTRANDER AVE,43.014123,-76.14076,2023-06-23
2023,4,11,46,15,Wednesday,False,Fall,23.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 STOLP AVE,43.030459,-76.166155,2023-11-15
2023,3,7,27,8,Saturday,True,Summer,10.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 MULBERRY TER,43.036164,-76.146615,2023-07-08
2023,4,10,41,11,Wednesday,False,Fall,1.0,Night (0-5),Part1,BURGLARY,Property,3,False,False,100 LAWRENCE ST,43.068849,-76.149431,2023-10-11
2023,4,12,51,20,Wednesday,False,Winter,15.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 W  OSTRANDER AVE,43.014123,-76.14076,2023-12-20
2023,4,11,48,29,Wednesday,False,Fall,12.0,Afternoon (12-17),Part1,LARCENY,Property,2,True,False,1000 W GENESEE ST,43.053984,-76.171252,2023-11-29
2023,2,4,15,12,Wednesday,False,Spring,17.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 MULBERRY TER,43.036164,-76.146615,2023-04-12
2023,4,12,48,2,Saturday,True,Winter,20.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 LAWRENCE ST,43.068849,-76.149431,2023-12-02
2023,2,4,16,23,Sunday,True,Spring,20.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 S FRANKLIN ST,43.0509,-76.155552,2023-04-23
2023,2,5,20,20,Saturday,True,Spring,8.0,Morning (6-11),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 STRAND PL,43.065402,-76.148752,2023-05-20
2023,4,11,47,21,Tuesday,False,Fall,15.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 MULBERRY TER,43.036164,-76.146615,2023-11-21
2023,1,3,9,2,Thursday,False,Spring,1.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 LAWRENCE ST,43.068849,-76.149431,2023-03-02
2023,2,6,24,17,Saturday,True,Summer,18.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 W  WASHINGTON ST,43.049394,-76.151835,2023-06-17
2023,4,10,41,13,Friday,False,Fall,17.0,Afternoon (12-17),Part1,LARCENY,Property,2,True,False,1000 W GENESEE ST,43.053984,-76.171252,2023-10-13
2023,3,9,39,28,Thursday,False,Fall,17.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 MULBERRY TER,43.036164,-76.146615,2023-09-28
2023,1,1,1,3,Tuesday,False,Winter,17.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,100 LAWRENCE ST,43.068849,-76.149431,2023-01-03
2023,2,6,24,12,Monday,False,Summer,4.0,Night (0-5),Part1,BURGLARY,Property,3,True,False,100 S MIDLER AV,43.06883,-76.105372,2023-06-12
2023,3,8,32,13,Sunday,True,Summer,8.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 SUNSET AV,43.064314,-76.157827,2023-08-13
2023,2,6,25,19,Monday,False,Summer,4.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,1000 CARBON ST,43.070508,-76.15903,2023-06-19
2023,1,1,1,8,Sunday,True,Winter,1.0,Night (0-5),Part1,BURGLARY,Property,3,True,False,100 N  SALINA ST,43.051104,-76.151974,2023-01-08
2023,3,7,26,1,Saturday,True,Summer,14.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 LAWRENCE ST,43.068849,-76.149431,2023-07-01
2023,1,3,11,18,Saturday,True,Spring,1.0,Night (0-5),Part1,LARCENY,Property,2,True,False,100 W FAYETTE ST,43.048818,-76.103428,2023-03-18
2023,3,8,31,4,Friday,False,Summer,20.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,1000 W GENESEE ST,43.053984,-76.171252,2023-08-04
2023,3,9,36,6,Wednesday,False,Fall,17.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 N  SALINA ST,43.051104,-76.151974,2023-09-06
2023,3,9,37,12,Tuesday,False,Fall,16.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 LAWRENCE ST,43.068849,-76.149431,2023-09-12
2023,3,9,38,24,Sunday,True,Fall,3.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 W FAYETTE ST,43.048818,-76.103428,2023-09-24
2023,3,9,39,28,Thursday,False,Fall,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,True,False,1000 W GENESEE ST,43.053984,-76.171252,2023-09-28
2023,3,9,36,10,Sunday,True,Fall,5.0,Night (0-5),Part1,BURGLARY,Property,3,False,False,100 LEA LN,43.072135,-76.117988,2023-09-10
2023,3,8,32,13,Sunday,True,Summer,2.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 W FAYETTE ST,43.048818,-76.103428,2023-08-13
2023,3,7,30,25,Tuesday,False,Summer,3.0,Night (0-5),Part1,BURGLARY,Property,3,False,False,1000 W GENESEE ST,43.053984,-76.171252,2023-07-25
2023,3,7,30,24,Monday,False,Summer,22.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 N CLINTON ST,43.050114,-76.154049,2023-07-24
2023,3,9,37,14,Thursday,False,Fall,15.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 SUNNYSIDE PARK RD,43.042948,-76.09316,2023-09-14
2023,2,5,18,4,Thursday,False,Spring,20.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 LEA LN,43.072135,-76.117988,2023-05-04
2023,2,6,23,11,Sunday,True,Summer,2.0,Night (0-5),Part1,BURGLARY,Property,3,True,False,100 S MIDLER AV,43.06883,-76.105372,2023-06-11
2023,1,3,9,2,Thursday,False,Spring,17.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,1000 COL EILEEN COLLINS BLVD,43.113942,-76.111875,2023-03-02
2023,3,8,33,18,Friday,False,Summer,4.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 N LOWELL AV,43.047864,-76.181715,2023-08-18
2023,3,8,34,23,Wednesday,False,Summer,5.0,Night (0-5),Part1,BURGLARY,Property,3,False,False,100 LEA LN,43.072135,-76.117988,2023-08-23
